apt_group,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,nation,pca_x,pca_y,cluster
Axiom,0.21555665135383606,0.10357485711574554,0.12440004199743271,0.04029558226466179,0.5325718522071838,-0.3404001295566559,-0.4117588698863983,0.2879159450531006,0.11078648269176483,0.0485445111989975,-0.1403825283050537,-0.06459633260965347,0.030437709763646126,0.2229498326778412,-0.20548692345619202,-0.0987279936671257,-0.2577010989189148,0.06750126928091049,0.5266975164413452,0.10584038496017456,0.18442440032958984,0.18776537477970123,-0.35892733931541443,-0.14011330902576447,-0.39301344752311707,-0.6493118405342102,0.08647073805332184,-0.5682247877120972,0.360991895198822,-0.025646675378084183,0.4791496694087982,-0.7269822359085083,0.35091784596443176,-0.023922838270664215,-0.13089406490325928,0.015439112670719624,0.17577336728572845,-0.40230700373649597,0.00833902321755886,0.24778471887111664,0.07005003839731216,0.5011502504348755,0.15102435648441315,-0.03985001891851425,-0.22780048847198486,0.4678741991519928,0.5050342082977295,-0.3882424235343933,-0.09643551707267761,0.07795290648937225,0.19952091574668884,0.3139319121837616,0.027820127084851265,-0.14291420578956604,-0.32879963517189026,-0.31291618943214417,-0.019117621704936028,-0.26633697748184204,0.17562410235404968,-0.06437622010707855,-0.4126027822494507,0.5401189923286438,-0.1471492499113083,-0.07678016275167465,Others,-0.20056457521882026,0.17739963255781255,4
LuminousMoth,0.09557574987411499,0.25784415006637573,0.30167052149772644,0.32176467776298523,0.11373879760503769,-0.47157859802246094,-0.15426531434059143,0.327182412147522,-0.11817251145839691,-0.06697342544794083,0.10647696256637573,-0.4318615794181824,0.07601026445627213,-0.03134099394083023,0.13019298017024994,-0.001215034513734281,-0.47589632868766785,0.1394856870174408,0.23803788423538208,-0.18188638985157013,-0.40791991353034973,0.486022412776947,-0.0630946084856987,0.23542369902133942,-0.18312697112560272,-0.09003826230764389,0.5716779828071594,0.3393195569515228,-0.21553270518779755,-0.26563653349876404,0.5523818731307983,0.12752018868923187,-0.12271750718355179,0.009857455268502235,-0.07132168114185333,-0.12209783494472504,-0.16868263483047485,-0.028306273743510246,0.5543932914733887,-0.009113265201449394,0.15640364587306976,-0.08530683815479279,0.2436957210302353,0.3576467037200928,0.031494755297899246,0.1708594411611557,0.1656147688627243,0.31042900681495667,-0.024997316300868988,-0.09859247505664825,-0.24488840997219086,0.0941864475607872,-0.061661262065172195,0.11261611431837082,-0.1692066788673401,-0.06437285989522934,-0.3739759922027588,-0.11254164576530457,-0.367054283618927,0.1866142451763153,0.0645413026213646,0.14301419258117676,-0.058420393615961075,0.19878055155277252,Others,0.11263295655086109,0.32950361900655106,2
Evilnum,0.3748890161514282,0.05008914694190025,0.06312572211027145,0.13485272228717804,-0.1606474667787552,-0.0652303546667099,-0.31610894203186035,-0.17685559391975403,0.1239364743232727,-0.29655009508132935,0.37015512585639954,-0.2995988130569458,-0.0053869932889938354,0.06769180297851562,0.06694629043340683,-0.1470959335565567,0.01944981887936592,0.678521990776062,0.20259611308574677,-0.06989749521017075,-0.6260780692100525,0.12495293468236923,-0.2938307523727417,-0.041426800191402435,-0.03253109008073807,0.28563448786735535,0.023094400763511658,-0.19865259528160095,-0.0315987691283226,0.27488312125205994,0.18286126852035522,-0.09298758208751678,-0.29666659235954285,0.06159593164920807,0.13254347443580627,0.18984459340572357,0.1803300678730011,-0.5577833652496338,0.06069885939359665,-0.27389711141586304,0.20028282701969147,-0.04403843730688095,0.5191531181335449,-0.32370200753211975,0.19485563039779663,-0.09630506485700607,-0.16006839275360107,0.24985036253929138,0.18607904016971588,-0.5414510369300842,0.0832170620560646,0.2701932489871979,-0.44715049862861633,0.2998408079147339,-0.010601723566651344,-0.048130542039871216,-0.7805792689323425,0.3300579786300659,-0.09666701406240463,0.0002791263395920396,-0.2131633758544922,-0.083644337952137,-0.030557431280612946,-0.18388670682907104,Others,0.32021646641374285,0.24654455201595143,2
GALLIUM,-0.12039802968502045,-0.09672710299491882,0.16597141325473785,0.25973087549209595,0.3057548403739929,-0.0005961952265352011,-0.1595160812139511,0.10033886879682541,-0.10741879791021347,-0.3742832839488983,0.26433485746383667,-0.3388717770576477,-0.10663711279630661,0.21317361295223236,0.13490977883338928,0.036768510937690735,0.3462941646575928,-0.052006129175424576,-0.17707374691963196,0.14189264178276062,0.05746540427207947,0.17925991117954254,-0.02522370032966137,-0.3562230169773102,-0.1857391893863678,-0.24725985527038574,0.02178581990301609,-0.26890575885772705,0.1159069761633873,-0.09751071780920029,-0.046998705714941025,-0.22149813175201416,0.2585970163345337,-0.09508241713047028,-0.20129285752773285,-0.26610198616981506,-0.1809358447790146,-0.1578325480222702,0.5751886367797852,-0.06620654463768005,0.2316342294216156,-0.16849754750728607,-0.03093564324080944,-0.061662640422582626,0.2080366462469101,0.4661606252193451,-0.1347714066505432,0.08827108144760132,-0.03472018614411354,-0.22422775626182556,0.118921659886837,0.23893554508686066,0.13621333241462708,0.28051939606666565,-0.19229267537593842,0.09932231903076172,-0.06587733328342438,-0.23846875131130219,-0.08764456957578659,0.24670617282390594,0.3190675675868988,0.2076626420021057,-0.3962779939174652,-0.0611313059926033,China,-0.6114529911757096,-0.02826321797522062,4
Malteiro,0.34949439764022827,-0.3294297754764557,-0.052796315401792526,0.3385513722896576,0.1815699338912964,-0.11015671491622925,-0.4257161319255829,-0.4483826160430908,-0.23293517529964447,-0.02777031809091568,0.014491899870336056,-0.25602298974990845,0.505281388759613,0.34536993503570557,0.05014443024992943,0.007161620073020458,0.27979567646980286,0.17772184312343597,0.5572507381439209,-0.24113841354846954,0.4519357979297638,-0.26812708377838135,0.29298797249794006,-0.29168635606765747,-0.06453927606344223,-0.07007784396409988,-0.12939848005771637,-0.08082826435565948,-0.024880915880203247,0.33744245767593384,0.3323904871940613,0.2577751874923706,0.010509571060538292,0.24035784602165222,-0.3076467216014862,-0.03795694559812546,0.11027926206588745,-0.4861026704311371,-0.19395431876182556,-0.22040778398513794,-0.45235246419906616,0.23246042430400848,0.3053552210330963,0.07559230178594589,-0.15577463805675507,-0.20250976085662842,0.1272687017917633,0.23180489242076874,0.01608661562204361,0.2357255071401596,-0.049945734441280365,-0.43015429377555847,-0.29444167017936707,-0.08720201998949051,0.1850534826517105,-0.3625183403491974,-0.21973611414432526,-0.11857464164495468,0.20297633111476898,0.04168829321861267,-0.05239919200539589,-0.3116082549095154,-0.09871356934309006,0.16803838312625885,Others,0.272775021542368,-0.3995177905606913,3
Silent Librarian,-0.04734375327825546,-0.02706478163599968,0.10949000716209412,0.47556278109550476,0.3072969913482666,-0.35732191801071167,0.23359759151935577,0.4183855354785919,0.14944344758987427,0.38461387157440186,0.38102832436561584,-0.2309824824333191,-0.3346228003501892,-0.07254848629236221,-0.18460828065872192,-0.5396410822868347,-0.3262544870376587,0.16378629207611084,0.10655003041028976,-0.31202778220176697,-0.05765492469072342,0.4098066985607147,0.04998163506388664,0.2767896354198456,-0.19760581851005554,-0.18120206892490387,0.8673155903816223,0.010295086540281773,-0.19102102518081665,-0.6092419624328613,0.04283105209469795,-0.5068454146385193,0.19557549059391022,-0.27166062593460083,-0.1636190414428711,0.09478013962507248,-0.08627225458621979,-0.17534740269184113,0.1667252629995346,0.12964341044425964,0.24133418500423431,-0.05152944102883339,0.059506606310606,-0.08003296703100204,-0.11332107335329056,0.12570081651210785,-0.009225880727171898,0.09585686028003693,0.4390980899333954,-0.36935779452323914,0.11272861063480377,-0.24990597367286682,-0.3453029692173004,0.1379467248916626,0.05026492103934288,-0.24297840893268585,-0.5673953890800476,-0.007497088517993689,-0.029689902439713478,-0.5423240661621094,0.06734585762023926,-0.35920214653015137,-0.06208039075136185,0.19509246945381165,Others,0.5183304702877363,0.9470227979314908,2
Leviathan,0.22236458957195282,-0.25905805826187134,0.3579014539718628,-0.1676173210144043,0.4084964394569397,-0.2727908790111542,-0.05916940048336983,-0.15446263551712036,-0.38840627670288086,-0.17688584327697754,-0.03864862024784088,-0.2537517845630646,0.44074708223342896,0.25361037254333496,-0.014010577462613583,-0.2725411355495453,-0.2767306864261627,0.21632371842861176,-0.014172879047691822,0.2698030471801758,-0.017559630796313286,-0.07328937947750092,0.07137484103441238,-0.15375250577926636,-0.13152529299259186,-0.31720593571662903,0.34356915950775146,0.11255243420600891,-0.07624294608831406,-0.20299534499645233,-0.09343919903039932,-0.572422981262207,0.06944200396537781,0.04441212862730026,0.028970081359148026,0.05490003898739815,0.13789072632789612,-0.18922317028045654,-0.3226143717765808,0.41471943259239197,-0.013127767480909824,0.07769643515348434,-0.30803602933883667,0.1835213005542755,0.17729008197784424,0.123926542699337,0.16893048584461212,-0.04175965115427971,-0.09414754062891006,-0.4009191691875458,-0.1397707164287567,0.07778118550777435,-0.14128334820270538,0.3573992848396301,-0.3191901445388794,0.09763287752866745,-0.2314351499080658,-0.3367214798927307,-0.1303681880235672,0.19588224589824677,-0.13294486701488495,0.16178883612155914,-0.2882624864578247,0.10261350125074387,Others,0.19002810064364492,0.3593088152481513,2
Winter Vivern,0.17947418987751007,-0.1296655535697937,0.18095621466636658,-0.026756346225738525,0.0811299979686737,-0.22009766101837158,-0.3741685748100281,0.2596431374549866,-0.14002521336078644,0.036446113139390945,0.07933676242828369,-0.18324434757232666,-0.09088211506605148,0.04189051315188408,-0.2190260887145996,-0.14500637352466583,0.2116955816745758,0.1886426955461502,0.1657486855983734,0.03431515395641327,-0.08380346745252609,0.011875374242663383,0.26255181431770325,-0.2465467005968094,-0.26391667127609253,0.170376256108284,0.3000238537788391,-0.20347724854946136,0.4739813208580017,0.2896031439304352,-0.17838458716869354,-0.1810399293899536,0.1907132863998413,0.2892732322216034,-0.16598278284072876,-0.005699391942471266,0.16163378953933716,0.4661071002483368,0.28662118315696716,0.10927977412939072,0.21200187504291534,0.1382535696029663,0.24475347995758057,0.300699383020401,0.1332492083311081,-0.24812273681163788,0.09043139964342117,0.08538565784692764,0.25626304745674133,-0.03307952731847763,0.049573421478271484,-0.06148041784763336,0.1080232486128807,-0.08238886296749115,0.05573659390211105,-0.03815886750817299,-0.44736042618751526,-0.10959568619728088,-0.021707579493522644,-0.03170434758067131,-0.14384149014949799,0.4750964641571045,-0.08726122975349426,0.6491082310676575,Others,0.1342406100804145,0.18895608942589073,2
BlackOasis,-0.6177200675010681,-0.12149955332279205,0.012026727199554443,0.19537155330181122,-0.3112682104110718,-0.18094010651111603,-0.04354087635874748,0.34550634026527405,0.27975407242774963,-0.3745008707046509,-0.14881554245948792,-0.8787469863891602,-0.5015603303909302,0.453671932220459,-0.03593010827898979,-0.2026320844888687,0.23049379885196686,-0.006791462656110525,0.15656539797782898,-0.34459206461906433,0.2712421715259552,0.14087162911891937,0.6584388017654419,-0.33927780389785767,0.07146543264389038,-0.6536243557929993,-0.14394019544124603,-0.18348485231399536,0.14708714187145233,0.07175038754940033,0.38532233238220215,-0.16138970851898193,0.33469581604003906,-0.12047213315963745,-0.12086673080921173,-0.09042283147573471,0.18409939110279083,-0.4677518606185913,-0.12317810952663422,-0.34676045179367065,-0.12871666252613068,-0.17663681507110596,-0.3115105628967285,0.0025991066358983517,0.29618602991104126,0.21855759620666504,-0.077382393181324,0.17917239665985107,-0.17858143150806427,-0.5538761615753174,0.20528030395507812,-0.02783254347741604,0.482793927192688,-0.00857093557715416,0.5243009924888611,0.632402777671814,-0.3646368086338043,-0.05402148887515068,0.12856662273406982,0.24463458359241486,-0.005755261983722448,0.035498734563589096,-0.8423672318458557,0.35032978653907776,Others,-0.12479079261694138,-0.06852240587962503,3
CURIUM,0.3704198896884918,0.146501824259758,0.25063395500183105,0.21687591075897217,0.3610552251338959,-0.19594338536262512,-0.0739823579788208,0.06405318528413773,0.02145209163427353,0.1959741860628128,-0.16944269835948944,-0.32361719012260437,0.17068491876125336,0.492786705493927,0.06738314777612686,-0.35050681233406067,0.17288517951965332,0.252914160490036,-0.05182858556509018,0.233743816614151,0.21673643589019775,0.21549423038959503,-0.32061365246772766,-0.009119522757828236,-0.2676054537296295,-0.18579567968845367,0.01933947764337063,0.10714230686426163,0.0735861212015152,-0.37330248951911926,0.1669265627861023,-0.009968998841941357,0.065062515437603,-0.025538397952914238,-0.3475635051727295,-0.15335839986801147,0.16084110736846924,0.32075387239456177,0.28256461024284363,0.23036879301071167,0.22694195806980133,0.37553858757019043,-0.2650734782218933,0.4624977707862854,-0.23522834479808807,-0.19384828209877014,0.012981483712792397,-0.22143800556659698,-0.2379070520401001,-0.2606038749217987,0.11918364465236664,-0.1356748640537262,-0.04239805042743683,0.3947336971759796,-0.002408670959994197,0.13748213648796082,-0.48739340901374817,-0.21262529492378235,0.022490156814455986,-0.13991858065128326,0.309253454208374,0.41258716583251953,0.2310606688261032,0.2999705672264099,Russia,0.5832115134494231,0.5234796666567807,2
Blue Mockingbird,-0.0551774762570858,-0.22309894859790802,0.09231195598840714,-0.06707923114299774,0.28974971175193787,-0.057539645582437515,-0.030413854867219925,-0.0149439238011837,-0.41202783584594727,-0.17431996762752533,-0.17712613940238953,-0.25585606694221497,0.12792694568634033,-0.17184533178806305,-0.6668916344642639,0.16363313794136047,-0.06828420609235764,-0.2099725306034088,-0.036684706807136536,0.027808310464024544,0.3715325891971588,0.23784464597702026,0.05252157151699066,0.08176511526107788,0.05665675923228264,0.30716651678085327,0.20997750759124756,0.03017251379787922,-0.12049116939306259,0.01847769133746624,0.1485401839017868,0.1089685782790184,0.19388951361179352,0.050378113985061646,-0.45979952812194824,-0.255927175283432,0.7453739047050476,-0.4098423719406128,-0.19790878891944885,-0.2537890076637268,0.19196517765522003,-0.06637335568666458,-0.2944057881832123,-0.08488467335700989,0.3297220468521118,0.6282699704170227,-0.062477655708789825,0.18860985338687897,-0.006986537482589483,0.18257060647010803,-0.003976393025368452,0.18022094666957855,-0.19192063808441162,-0.14927513897418976,-0.22459955513477325,-0.17959003150463104,-0.16146349906921387,-0.5079874396324158,-0.012872029095888138,0.15903596580028534,-0.38678398728370667,0.03478146344423294,-0.10010773688554764,0.257063090801239,Others,-0.5647818962566304,-0.04695828968330585,1
BackdoorDiplomacy,-0.43111884593963623,0.06651479005813599,0.12265322357416153,0.4572606682777405,0.07555752247571945,-0.3367677927017212,0.005774231627583504,-0.2390337437391281,-0.2996666729450226,-0.07707832008600235,-0.24612194299697876,-0.6998956203460693,-0.056002743542194366,-0.13567937910556793,0.09604658931493759,0.12146904319524765,0.6311855316162109,0.18269403278827667,-0.10230337828397751,0.1577550619840622,-0.0059419660829007626,-0.07997798919677734,0.2790902256965637,-0.6472036838531494,-0.20453448593616486,-0.5140009522438049,-0.03109549917280674,-0.16318637132644653,-0.17774665355682373,0.48087817430496216,0.24986709654331207,0.09246472269296646,0.2915589511394501,0.02489059790968895,-0.1951286345720291,0.22692960500717163,0.08485357463359833,-0.31148743629455566,0.18461762368679047,0.19365333020687103,-0.03481590375304222,-0.3599652945995331,0.11598660796880722,-0.16554945707321167,-0.020083408802747726,-0.08169398456811905,0.16208039224147797,-0.4005381464958191,0.1332796961069107,-0.5308802127838135,0.11050109565258026,-0.13471415638923645,-0.22099077701568604,0.06884881108999252,-0.24764806032180786,0.38957175612449646,-0.04302646219730377,-0.40834134817123413,-0.2277873307466507,0.042621586471796036,-0.1484636515378952,0.12592294812202454,-0.5300197005271912,0.01416026707738638,Others,-0.3464446650412587,-0.6574364406672039,4
Cinnamon Tempest,0.1453578770160675,-0.038741230964660645,0.20597626268863678,0.17275498807430267,0.19175401329994202,-0.32996681332588196,-0.12500283122062683,-0.020416246727108955,-0.6496468782424927,-0.37706512212753296,-0.32666537165641785,0.027020666748285294,-0.009252045303583145,-0.05478852614760399,-0.12295857816934586,0.2757343053817749,0.006705503445118666,0.21037371456623077,0.16282638907432556,0.4729267358779907,0.39743679761886597,0.3969365954399109,0.22672106325626373,-0.06846097111701965,-0.07142874598503113,0.3700249195098877,0.2660047113895416,-0.021654445677995682,-0.06969059258699417,-0.14518029987812042,0.13404418528079987,0.08537094295024872,-0.13509626686573029,0.18644502758979797,-0.33521735668182373,-0.05861612409353256,0.4265366196632385,-0.2842825949192047,0.29850420355796814,-0.49219006299972534,-0.023252936080098152,-0.1107369139790535,0.1802467405796051,0.05549692362546921,-0.1782412976026535,-0.1995464265346527,0.24606235325336456,0.019921839237213135,0.3047192692756653,-0.25533559918403625,0.035736333578825,0.546804666519165,-0.12284062057733536,0.2256823033094406,0.07702154666185379,0.03130263462662697,0.05081149563193321,0.21235360205173492,0.09216313809156418,0.1215582862496376,-0.35757142305374146,0.015064643695950508,-0.6254932880401611,-0.11092853546142578,Others,-0.7263712672956972,0.21773164919119495,1
Ke3chang,0.09545741975307465,-0.013023382984101772,0.16597066819667816,0.06756722182035446,0.5769520998001099,0.08181901276111603,0.13216347992420197,0.3630795180797577,0.1146346852183342,-0.04435896500945091,0.20502455532550812,-0.2556871175765991,-0.22676436603069305,0.19250956177711487,-0.07915213704109192,0.09802358597517014,0.18760079145431519,-0.021262474358081818,0.24168895184993744,-0.10867093503475189,0.14564943313598633,0.40098291635513306,0.3542564809322357,-0.08506276458501816,-0.3708973228931427,-0.14220760762691498,-0.004601963330060244,0.01672685518860817,0.24694408476352692,0.454755574464798,0.2940638065338135,-0.31618475914001465,0.10829928517341614,0.3569827675819397,-0.1382226049900055,0.28344982862472534,0.13844914734363556,-0.20555050671100616,0.3210170865058899,0.038633912801742554,0.0156997162848711,-0.20306256413459778,0.191490039229393,0.1729935258626938,0.09003651142120361,0.04446344077587128,0.05036117509007454,0.4021918475627899,-0.052820008248090744,0.4232831597328186,0.1097068339586258,-0.0828322321176529,0.23995651304721832,0.12621116638183594,0.12149553000926971,0.20309077203273773,-0.05709041655063629,-0.3629530370235443,0.24708887934684753,0.012457403354346752,-0.11882010102272034,-0.03378494456410408,-0.3425392210483551,0.33469220995903015,China,-0.44664288429640375,-0.2829676035550189,4
APT42,0.28907278180122375,-0.46241000294685364,0.04664207994937897,0.2322990596294403,-0.11468501389026642,-0.004529287107288837,-0.5990375876426697,0.37264469265937805,-0.09097963571548462,0.24009288847446442,0.07939590513706207,-0.08821693807840347,-0.22194549441337585,0.33606764674186707,-0.4454728960990906,0.22768040001392365,0.27191442251205444,0.25734174251556396,-0.3297293484210968,-0.3405422866344452,-0.3421866297721863,0.2292126566171646,0.1315566748380661,0.05105508118867874,-0.13933296501636505,0.00732588954269886,0.055583007633686066,0.32608562707901,-0.08279866725206375,-0.350678414106369,0.45064687728881836,0.002465747529640794,-0.07645878195762634,-0.08630026131868362,-0.04283503070473671,-0.15130753815174103,0.5475319623947144,-0.5151755213737488,-0.06945282965898514,-0.1754036694765091,0.16950105130672455,0.4103144109249115,0.19019657373428345,0.03466930612921715,-0.18697795271873474,-0.14408355951309204,-0.18246068060398102,0.0055893841199576855,-0.04709789529442787,0.29895487427711487,-0.11974485218524933,-0.3583078980445862,-0.20984959602355957,-0.09520577639341354,-0.1875467747449875,0.22686266899108887,-0.23150180280208588,-0.07360651344060898,0.27689045667648315,-0.1027829572558403,0.1803654581308365,0.2727753221988678,0.35619157552719116,0.10817894339561462,Others,0.15438814369297285,0.21532587958804594,2
Machete,0.2195858359336853,0.10803980380296707,0.012279197573661804,0.2343185693025589,0.3140774667263031,-0.1993066966533661,0.05436082184314728,-0.2275732010602951,-0.1120423898100853,0.08912210166454315,-0.02572941966354847,-0.37282851338386536,-0.051620204001665115,0.13984651863574982,-0.2504957616329193,0.2867024540901184,0.09308181703090668,0.026864301413297653,0.36203163862228394,-0.207429900765419,-0.034512411803007126,-0.07694713771343231,-0.09680476039648056,-0.10347748547792435,0.0546858087182045,0.0883491113781929,0.15034539997577667,0.011956274509429932,0.28277450799942017,-0.5196190476417542,-0.09623338282108307,0.06335373222827911,-0.40274539589881897,0.06676299124956131,-0.024851618334650993,-0.08456096053123474,0.0997794046998024,-0.4477711617946625,-0.058711934834718704,-0.052222855389118195,0.30221349000930786,0.2536829113960266,-0.07085495442152023,0.01465652696788311,0.168007954955101,-0.3920634388923645,0.028690706938505173,-0.04441213980317116,-0.11939661204814911,-0.26774218678474426,0.4810735583305359,0.059678856283426285,0.0346863754093647,0.05387312173843384,0.11178039759397507,-0.4403630495071411,-0.16474397480487823,0.04504642263054848,0.02823038026690483,0.0012906695483252406,-0.13561931252479553,0.37166354060173035,-0.40346968173980713,0.19278523325920105,Others,0.6573860422544137,-0.1376413959047684,3
Leafminer,0.40860217809677124,-0.03520604223012924,0.18402360379695892,0.05452405661344528,0.5277813673019409,0.18950770795345306,0.3000866174697876,0.04625498130917549,0.4614114761352539,0.4224075675010681,0.2677951753139496,-0.09796546399593353,-0.12247014045715332,0.10389978438615799,0.46462854743003845,-0.19309164583683014,0.3359484374523163,0.048023514449596405,0.32182222604751587,0.01763351820409298,-0.18008984625339508,0.0644664466381073,-0.022402126342058182,-0.45935624837875366,-0.022040167823433876,0.3160113990306854,0.2155313491821289,-0.25310465693473816,0.13405673205852509,0.21584367752075195,0.4772239625453949,-0.09178785234689713,0.5195896029472351,0.14819826185703278,-0.017435207962989807,-0.07343921810388565,0.35353389382362366,-0.6751145124435425,-0.23887547850608826,0.21195301413536072,0.43940892815589905,-0.09643030911684036,0.32247427105903625,-0.3566250205039978,0.022373922169208527,-0.2215270698070526,-0.23932817578315735,0.407397985458374,0.15620580315589905,-0.0475710891187191,-0.12092147022485733,-0.10804425925016403,-0.240774467587471,-0.010408032685518265,0.3476763069629669,-0.6332765817642212,-0.1679536998271942,-0.15431563556194305,-0.22266511619091034,-0.10802099108695984,-0.05373319983482361,-0.2193157821893692,-0.11995222419500351,-0.020484276115894318,Iran,-0.077187743799249,0.05686456095831076,4
Tonto Team,0.22824162244796753,-0.33351531624794006,0.4213457703590393,0.2261425256729126,0.027070151641964912,-0.3853572607040405,0.010251952335238457,-0.30851486325263977,-0.15737250447273254,-0.3754742741584778,-0.16842558979988098,0.3227185904979706,0.1115000918507576,0.03753264248371124,0.38165926933288574,0.6805810332298279,0.2059381604194641,-0.07685945183038712,-0.2069210559129715,-0.2311476618051529,0.13118566572666168,0.19769048690795898,-0.15183790028095245,-0.40177828073501587,-0.4221828281879425,-0.35179051756858826,0.10821972787380219,-0.46400636434555054,0.020324135199189186,-0.1746150255203247,0.008586376905441284,-0.1810758411884308,-0.16139723360538483,0.004617196042090654,-0.019938286393880844,0.11540341377258301,0.014703543856739998,-0.5696657299995422,0.06792356818914413,0.4116218090057373,0.3337007761001587,0.1055779978632927,-0.027858193963766098,-0.22989240288734436,-0.21923339366912842,-0.09892041236162186,-0.16717050969600677,-0.32927221059799194,-0.32579505443573,-0.2685949206352234,0.5158899426460266,0.21444830298423767,-0.24134863913059235,0.17206694185733795,0.128631591796875,0.03159620240330696,0.028491569682955742,0.01901983469724655,0.03025166317820549,-0.01558933686465025,0.1974610686302185,0.3428245484828949,0.007586789783090353,0.058202940970659256,Others,0.1524544377819015,-0.4570739014967257,4
Andariel,0.15574850142002106,-0.13600097596645355,0.1792917549610138,0.09483268857002258,0.3150010108947754,-0.4832378923892975,-0.10010121017694473,-0.07794297486543655,0.1694907397031784,-0.11668261885643005,0.2557752728462219,-0.5421198606491089,-0.3525814712047577,0.2729901671409607,-0.22390662133693695,-0.08567875623703003,0.23958976566791534,-0.31657153367996216,0.3641040623188019,0.38180968165397644,0.09966418147087097,-0.05258535221219063,-0.5074707269668579,-0.23726119101047516,-0.18480125069618225,-0.4941929280757904,0.05727466568350792,0.3513956367969513,-0.041026901453733444,0.22328360378742218,0.08682192116975784,-0.2886129319667816,0.16437120735645294,-0.06543333828449249,0.15140673518180847,0.23059561848640442,0.12816466391086578,-0.06820627301931381,-0.04256727918982506,0.24564486742019653,0.02355935610830784,-0.12909811735153198,0.16541217267513275,-0.13411813974380493,-0.4295653998851776,-0.07401935011148453,0.20294496417045593,0.018138298764824867,-0.4791996479034424,-0.09856898337602615,0.4487661123275757,0.36035796999931335,-0.12967711687088013,-0.2429848611354828,0.32239869236946106,-0.08712826669216156,-0.07077185809612274,-0.11723389476537704,-0.29361197352409363,-0.2811914384365082,-0.026931697502732277,0.3437870442867279,0.02379610762000084,-0.034123919904232025,North Korea,0.45513016713160054,-0.5135308402384349,3
PROMETHIUM,0.011462805792689323,0.30727124214172363,-0.00854436680674553,0.579232931137085,0.29236847162246704,-0.36672741174697876,0.23495852947235107,-0.15736588835716248,0.13049086928367615,0.03926575183868408,0.13637840747833252,-0.1817055493593216,0.1130656898021698,-0.25214144587516785,-0.39311903715133667,0.06727850437164307,-0.10777881741523743,0.24701592326164246,0.1626003384590149,0.11739137023687363,-0.06130048260092735,0.05507491156458855,-0.05283656716346741,-0.5489808917045593,-0.5664087533950806,0.28789982199668884,0.36915135383605957,0.27630099654197693,-0.2382461428642273,-0.0649012103676796,0.060517072677612305,0.2499770075082779,0.20459681749343872,-0.08381520211696625,-0.08613397181034088,0.0010977396741509438,-0.19273072481155396,-0.1673099398612976,0.5099554061889648,-0.03671443089842796,0.1993291676044464,0.31763502955436707,-0.0632365271449089,-0.19684146344661713,0.014942220412194729,0.2863585948944092,0.662204921245575,0.029695263132452965,-0.16197970509529114,-0.4790523648262024,0.2794557511806488,-0.07680614292621613,-0.4059489369392395,-0.15746307373046875,-0.18605463206768036,-0.08585958182811737,0.0890941470861435,-0.2550256848335266,0.1441987305879593,0.11853386461734772,-0.3409063220024109,-0.08283872902393341,-0.09027411788702011,0.7871322631835938,Others,0.18781866855021154,-0.3426581013408142,3
APT5,0.43347007036209106,-0.05740729346871376,-0.1964128613471985,0.4037860333919525,0.2538025379180908,-0.08678527921438217,-0.1511361002922058,0.14495986700057983,-0.30506426095962524,0.054851874709129333,-0.08169027417898178,-0.17356015741825104,-0.6219313740730286,-0.03406029939651489,-0.039989959448575974,-0.2576250433921814,0.6236199736595154,-0.11838559061288834,0.05349435657262802,-0.1709604263305664,-0.11476266384124756,0.08069156855344772,-0.26082363724708557,-0.103859081864357,0.04906748980283737,-0.024415111169219017,-0.12598195672035217,0.0914120301604271,0.0619569756090641,0.05667876452207565,0.07858289778232574,-0.37177392840385437,0.09652508050203323,0.301559180021286,0.03879575803875923,-0.29503461718559265,0.3320416212081909,-0.4421025216579437,0.16239996254444122,0.44458210468292236,-0.06853037327528,0.00602040346711874,0.04913190379738808,-0.16091163456439972,0.3163720667362213,0.2609948515892029,0.007385388948023319,-0.21282796561717987,-0.13938958942890167,0.27262163162231445,0.29407232999801636,0.23433232307434082,-0.13395622372627258,0.3557864725589752,0.11118726432323456,0.29611724615097046,0.20778317749500275,-0.2700328528881073,0.3972015380859375,0.20532581210136414,-0.2416021078824997,-0.03243252635002136,-0.4094924330711365,-0.29893627762794495,Others,-0.5295510139530599,-0.2676068390988496,4
