apt_group,technique,last_seen,first_seen,years_active,years_since_last_use
Gorgon Group,Spearphishing Attachment,2018,2018,1,8
Gorgon Group,Visual Basic,2018,2018,1,8
Gorgon Group,Windows Command Shell,2018,2018,1,8
Ke3chang,External Remote Services,2018,2018,1,8
Ke3chang,Golden Ticket,2018,2018,1,8
Ke3chang,Keylogging,2018,2018,1,8
Ke3chang,Registry Run Keys / Startup Folder,2018,2018,1,8
Ke3chang,Remote Email Collection,2018,2018,1,8
Ke3chang,Remote System Discovery,2018,2018,1,8
Ke3chang,Service Execution,2018,2018,1,8
Ke3chang,Sharepoint,2018,2018,1,8
Ke3chang,Web Protocols,2018,2018,1,8
Ke3chang,Windows Command Shell,2018,2018,1,8
Ke3chang,Windows Service,2018,2018,1,8
Lazarus Group,Drive-by Compromise,2018,2018,1,8
Lazarus Group,Dynamic-link Library Injection,2018,2018,1,8
Lazarus Group,Exploitation for Client Execution,2018,2018,1,8
Lazarus Group,External Proxy,2018,2018,1,8
Lazarus Group,Hidden Files and Directories,2018,2018,1,8
Lazarus Group,Malicious File,2018,2018,1,8
Lazarus Group,Shortcut Modification,2018,2018,1,8
Lazarus Group,Spearphishing Attachment,2018,2018,1,8
Lazarus Group,Standard Encoding,2018,2018,1,8
Lazarus Group,System Time Discovery,2018,2018,1,8
Lazarus Group,Web Protocols,2018,2018,1,8
Leafminer,Command Obfuscation,2018,2018,1,8
Leafminer,Drive-by Compromise,2018,2018,1,8
Leafminer,File and Directory Discovery,2018,2018,1,8
Leafminer,JavaScript,2018,2018,1,8
Leafminer,LSASS Memory,2018,2018,1,8
Leafminer,Local Account,2018,2018,1,8
Leafminer,Network Service Discovery,2018,2018,1,8
Leafminer,Password Spraying,2018,2018,1,8
Leafminer,Remote Email Collection,2018,2018,1,8
Leafminer,Remote System Discovery,2018,2018,1,8
Leviathan,BITS Jobs,2018,2018,1,8
Leviathan,Binary Padding,2018,2018,1,8
Leviathan,Code Signing,2018,2018,1,8
Leviathan,Deobfuscate/Decode Files or Information,2018,2018,1,8
Leviathan,Encrypted/Encoded File,2018,2018,1,8
Leviathan,Exploitation for Client Execution,2018,2018,1,8
Leviathan,Ingress Tool Transfer,2018,2018,1,8
Leviathan,Local Data Staging,2018,2018,1,8
Leviathan,Malicious File,2018,2018,1,8
Leviathan,One-Way Communication,2018,2018,1,8
Leviathan,PowerShell,2018,2018,1,8
Leviathan,Registry Run Keys / Startup Folder,2018,2018,1,8
Leviathan,Regsvr32,2018,2018,1,8
Leviathan,Shortcut Modification,2018,2018,1,8
Leviathan,Spearphishing Attachment,2018,2018,1,8
Leviathan,Spearphishing Link,2018,2018,1,8
Leviathan,Visual Basic,2018,2018,1,8
Leviathan,Windows Management Instrumentation,2018,2018,1,8
Leviathan,Windows Management Instrumentation Event Subscription,2018,2018,1,8
Magic Hound,Archive via Utility,2018,2018,1,8
Magic Hound,Bidirectional Communication,2018,2018,1,8
Magic Hound,Encrypted/Encoded File,2018,2018,1,8
Magic Hound,File Deletion,2018,2018,1,8
Magic Hound,File and Directory Discovery,2018,2018,1,8
Magic Hound,Ingress Tool Transfer,2018,2018,1,8
Magic Hound,Keylogging,2018,2018,1,8
Magic Hound,LSASS Memory,2018,2018,1,8
Magic Hound,Local Email Collection,2018,2018,1,8
Magic Hound,PowerShell,2018,2018,1,8
Magic Hound,Process Discovery,2018,2018,1,8
Magic Hound,Registry Run Keys / Startup Folder,2018,2018,1,8
Magic Hound,Screen Capture,2018,2018,1,8
Magic Hound,System Information Discovery,2018,2018,1,8
Magic Hound,System Network Configuration Discovery,2018,2018,1,8
Magic Hound,System Owner/User Discovery,2018,2018,1,8
Magic Hound,Visual Basic,2018,2018,1,8
Magic Hound,Web Protocols,2018,2018,1,8
Magic Hound,Windows Command Shell,2018,2018,1,8
MuddyWater,CMSTP,2018,2018,1,8
MuddyWater,Command Obfuscation,2018,2018,1,8
MuddyWater,Deobfuscate/Decode Files or Information,2018,2018,1,8
MuddyWater,LSASS Memory,2018,2018,1,8
MuddyWater,Malicious File,2018,2018,1,8
MuddyWater,Match Legitimate Resource Name or Location,2018,2018,1,8
MuddyWater,Mshta,2018,2018,1,8
MuddyWater,PowerShell,2018,2018,1,8
MuddyWater,Registry Run Keys / Startup Folder,2018,2018,1,8
MuddyWater,Spearphishing Attachment,2018,2018,1,8
OilRig,Asymmetric Cryptography,2018,2018,1,8
OilRig,Automated Collection,2018,2018,1,8
OilRig,Brute Force,2018,2018,1,8
OilRig,Command and Scripting Interpreter,2018,2018,1,8
OilRig,Compiled HTML File,2018,2018,1,8
OilRig,Deobfuscate/Decode Files or Information,2018,2018,1,8
OilRig,Domain Account,2018,2018,1,8
OilRig,Encrypted/Encoded File,2018,2018,1,8
OilRig,Exfiltration Over Unencrypted Non-C2 Protocol,2018,2018,1,8
OilRig,External Remote Services,2018,2018,1,8
OilRig,Fallback Channels,2018,2018,1,8
OilRig,File Deletion,2018,2018,1,8
OilRig,Ingress Tool Transfer,2018,2018,1,8
OilRig,Keylogging,2018,2018,1,8
OilRig,LSASS Memory,2018,2018,1,8
OilRig,Local Groups,2018,2018,1,8
OilRig,Malicious File,2018,2018,1,8
OilRig,Network Service Discovery,2018,2018,1,8
OilRig,Password Policy Discovery,2018,2018,1,8
OilRig,PowerShell,2018,2018,1,8
OilRig,Process Discovery,2018,2018,1,8
OilRig,Query Registry,2018,2018,1,8
OilRig,Remote Desktop Protocol,2018,2018,1,8
OilRig,SSH,2018,2018,1,8
OilRig,Scheduled Task,2018,2018,1,8
OilRig,Screen Capture,2018,2018,1,8
OilRig,Spearphishing Attachment,2018,2018,1,8
OilRig,Spearphishing Link,2018,2018,1,8
OilRig,System Information Discovery,2018,2018,1,8
OilRig,System Network Configuration Discovery,2018,2018,1,8
OilRig,System Network Connections Discovery,2018,2018,1,8
OilRig,System Owner/User Discovery,2018,2018,1,8
OilRig,System Service Discovery,2018,2018,1,8
OilRig,Valid Accounts,2018,2018,1,8
OilRig,Web Protocols,2018,2018,1,8
OilRig,Web Shell,2018,2018,1,8
OilRig,Windows Management Instrumentation,2018,2018,1,8
Orangeworm,SMB/Windows Admin Shares,2018,2018,1,8
Orangeworm,Web Protocols,2018,2018,1,8
PLATINUM,Credential API Hooking,2018,2018,1,8
PLATINUM,Drive-by Compromise,2018,2018,1,8
PLATINUM,Exploitation for Privilege Escalation,2018,2018,1,8
PLATINUM,Ingress Tool Transfer,2018,2018,1,8
PLATINUM,Keylogging,2018,2018,1,8
PLATINUM,LSASS Memory,2018,2018,1,8
PLATINUM,Malicious File,2018,2018,1,8
PLATINUM,Non-Application Layer Protocol,2018,2018,1,8
PLATINUM,Process Injection,2018,2018,1,8
PLATINUM,Spearphishing Attachment,2018,2018,1,8
Patchwork,Archive Collected Data,2018,2018,1,8
Patchwork,Automated Collection,2018,2018,1,8
Patchwork,Binary Padding,2018,2018,1,8
Patchwork,Command Obfuscation,2018,2018,1,8
Patchwork,DLL,2018,2018,1,8
Patchwork,Drive-by Compromise,2018,2018,1,8
Patchwork,Dynamic Data Exchange,2018,2018,1,8
Patchwork,Exploitation for Client Execution,2018,2018,1,8
Patchwork,File Deletion,2018,2018,1,8
Patchwork,Indicator Removal from Tools,2018,2018,1,8
Patchwork,Local Data Staging,2018,2018,1,8
Patchwork,Malicious File,2018,2018,1,8
Patchwork,Modify Registry,2018,2018,1,8
Patchwork,Scheduled Task,2018,2018,1,8
Patchwork,Spearphishing Attachment,2018,2018,1,8
Rancor,Ingress Tool Transfer,2018,2018,1,8
Rancor,Malicious File,2018,2018,1,8
Rancor,Scheduled Task,2018,2018,1,8
Rancor,Spearphishing Attachment,2018,2018,1,8
Rancor,Web Protocols,2018,2018,1,8
Rancor,Windows Command Shell,2018,2018,1,8
Sowbug,Archive via Utility,2018,2018,1,8
Sowbug,Data from Network Shared Drive,2018,2018,1,8
Sowbug,File and Directory Discovery,2018,2018,1,8
Sowbug,Keylogging,2018,2018,1,8
Sowbug,Match Legitimate Resource Name or Location,2018,2018,1,8
Sowbug,Network Share Discovery,2018,2018,1,8
Sowbug,OS Credential Dumping,2018,2018,1,8
Sowbug,System Information Discovery,2018,2018,1,8
Sowbug,Windows Command Shell,2018,2018,1,8
TA459,Exploitation for Client Execution,2018,2018,1,8
TA459,Malicious File,2018,2018,1,8
TA459,PowerShell,2018,2018,1,8
TA459,Spearphishing Attachment,2018,2018,1,8
TA459,Visual Basic,2018,2018,1,8
Threat Group-3390,Bypass User Account Control,2018,2018,1,8
Threat Group-3390,DLL,2018,2018,1,8
Threat Group-3390,Deobfuscate/Decode Files or Information,2018,2018,1,8
Threat Group-3390,Drive-by Compromise,2018,2018,1,8
Threat Group-3390,Encrypted/Encoded File,2018,2018,1,8
Threat Group-3390,Modify Registry,2018,2018,1,8
Threat Group-3390,Process Hollowing,2018,2018,1,8
Threat Group-3390,Query Registry,2018,2018,1,8
Threat Group-3390,Registry Run Keys / Startup Folder,2018,2018,1,8
Threat Group-3390,Remote System Discovery,2018,2018,1,8
Threat Group-3390,Web Protocols,2018,2018,1,8
Threat Group-3390,Windows Management Instrumentation,2018,2018,1,8
Threat Group-3390,Windows Service,2018,2018,1,8
Thrip,Exfiltration Over Unencrypted Non-C2 Protocol,2018,2018,1,8
Thrip,PowerShell,2018,2018,1,8
Thrip,Remote Desktop Software,2018,2018,1,8
Turla,Bidirectional Communication,2018,2018,1,8
Turla,Indicator Removal from Tools,2018,2018,1,8
Turla,Ingress Tool Transfer,2018,2018,1,8
Turla,Malicious Link,2018,2018,1,8
Turla,PowerShell,2018,2018,1,8
Turla,Process Injection,2018,2018,1,8
Turla,Registry Run Keys / Startup Folder,2018,2018,1,8
Turla,Spearphishing Link,2018,2018,1,8
Turla,Web Protocols,2018,2018,1,8
Turla,Winlogon Helper DLL,2018,2018,1,8
menuPass,Deobfuscate/Decode Files or Information,2018,2018,1,8
menuPass,Encrypted/Encoded File,2018,2018,1,8
menuPass,File Deletion,2018,2018,1,8
menuPass,Malicious File,2018,2018,1,8
menuPass,Process Hollowing,2018,2018,1,8
menuPass,Spearphishing Attachment,2018,2018,1,8
menuPass,Trusted Relationship,2018,2018,1,8
APT1,Automated Collection,2019,2019,1,7
APT1,Local Account,2019,2019,1,7
APT1,Network Share Discovery,2019,2019,1,7
APT1,Process Discovery,2019,2019,1,7
APT1,System Network Configuration Discovery,2019,2019,1,7
APT1,System Network Connections Discovery,2019,2019,1,7
APT1,System Service Discovery,2019,2019,1,7
APT12,Bidirectional Communication,2019,2019,1,7
APT12,Exploitation for Client Execution,2019,2019,1,7
APT12,Malicious File,2019,2019,1,7
APT12,Spearphishing Attachment,2019,2019,1,7
APT18,Encrypted/Encoded File,2019,2019,1,7
APT18,File and Directory Discovery,2019,2019,1,7
APT18,Ingress Tool Transfer,2019,2019,1,7
APT18,Registry Run Keys / Startup Folder,2019,2019,1,7
APT18,System Information Discovery,2019,2019,1,7
APT18,Web Protocols,2019,2019,1,7
APT18,Windows Command Shell,2019,2019,1,7
APT19,Hidden Window,2019,2019,1,7
APT28,Application Access Token,2019,2019,1,7
APT28,Exploitation for Client Execution,2019,2019,1,7
APT28,Hidden Window,2019,2019,1,7
APT28,Rootkit,2019,2019,1,7
APT28,Steal Application Access Token,2019,2019,1,7
APT28,Symmetric Cryptography,2019,2019,1,7
APT28,Template Injection,2019,2019,1,7
APT3,Hidden Window,2019,2019,1,7
APT32,Archive Collected Data,2019,2019,1,7
APT32,Exfiltration Over C2 Channel,2019,2019,1,7
APT32,Exploitation for Client Execution,2019,2019,1,7
APT32,File Deletion,2019,2019,1,7
APT32,File and Directory Discovery,2019,2019,1,7
APT32,Hidden Files and Directories,2019,2019,1,7
APT32,Hidden Window,2019,2019,1,7
APT32,LSASS Memory,2019,2019,1,7
APT32,Linux and Mac Permissions,2019,2019,1,7
APT32,Modify Registry,2019,2019,1,7
APT32,Mshta,2019,2019,1,7
APT32,NTFS File Attributes,2019,2019,1,7
APT32,Network Service Discovery,2019,2019,1,7
APT32,Office Application Startup,2019,2019,1,7
APT32,Pass the Hash,2019,2019,1,7
APT32,Pass the Ticket,2019,2019,1,7
APT32,Query Registry,2019,2019,1,7
APT32,Registry Run Keys / Startup Folder,2019,2019,1,7
APT32,Remote System Discovery,2019,2019,1,7
APT32,SMB/Windows Admin Shares,2019,2019,1,7
APT32,Service Execution,2019,2019,1,7
APT32,System Network Configuration Discovery,2019,2019,1,7
APT32,System Network Connections Discovery,2019,2019,1,7
APT32,Windows Command Shell,2019,2019,1,7
APT32,Windows Management Instrumentation,2019,2019,1,7
APT33,Archive via Utility,2019,2019,1,7
APT33,Encrypted/Encoded File,2019,2019,1,7
APT33,Exfiltration Over Unencrypted Non-C2 Protocol,2019,2019,1,7
APT33,Exploitation for Client Execution,2019,2019,1,7
APT33,Exploitation for Privilege Escalation,2019,2019,1,7
APT33,Ingress Tool Transfer,2019,2019,1,7
APT33,LSASS Memory,2019,2019,1,7
APT33,Network Sniffing,2019,2019,1,7
APT33,Password Spraying,2019,2019,1,7
APT33,PowerShell,2019,2019,1,7
APT33,Registry Run Keys / Startup Folder,2019,2019,1,7
APT33,Scheduled Task,2019,2019,1,7
APT33,Standard Encoding,2019,2019,1,7
APT33,Symmetric Cryptography,2019,2019,1,7
APT33,Web Protocols,2019,2019,1,7
APT37,Bypass User Account Control,2019,2019,1,7
APT37,Peripheral Device Discovery,2019,2019,1,7
APT37,System Shutdown/Reboot,2019,2019,1,7
APT38,Clear Windows Event Logs,2019,2019,1,7
APT38,Clipboard Data,2019,2019,1,7
APT38,Data Destruction,2019,2019,1,7
APT38,Data Encrypted for Impact,2019,2019,1,7
APT38,Disk Structure Wipe,2019,2019,1,7
APT38,Drive-by Compromise,2019,2019,1,7
APT38,File Deletion,2019,2019,1,7
APT38,Ingress Tool Transfer,2019,2019,1,7
APT38,Keylogging,2019,2019,1,7
APT38,Modify Registry,2019,2019,1,7
APT38,Process Discovery,2019,2019,1,7
APT38,Runtime Data Manipulation,2019,2019,1,7
APT38,Software Packing,2019,2019,1,7
APT38,Stored Data Manipulation,2019,2019,1,7
APT38,System Network Connections Discovery,2019,2019,1,7
APT38,System Shutdown/Reboot,2019,2019,1,7
APT38,Transmitted Data Manipulation,2019,2019,1,7
APT38,Web Protocols,2019,2019,1,7
APT38,Windows Command Shell,2019,2019,1,7
APT39,Archive via Utility,2019,2019,1,7
APT39,Command and Scripting Interpreter,2019,2019,1,7
APT39,Internal Proxy,2019,2019,1,7
APT39,LSASS Memory,2019,2019,1,7
APT39,Malicious File,2019,2019,1,7
APT39,Network Service Discovery,2019,2019,1,7
APT39,Registry Run Keys / Startup Folder,2019,2019,1,7
APT39,Remote Desktop Protocol,2019,2019,1,7
APT39,Remote System Discovery,2019,2019,1,7
APT39,SSH,2019,2019,1,7
APT39,Scheduled Task,2019,2019,1,7
APT39,Shortcut Modification,2019,2019,1,7
APT39,Software Packing,2019,2019,1,7
APT39,Spearphishing Attachment,2019,2019,1,7
APT39,Spearphishing Link,2019,2019,1,7
APT39,System Owner/User Discovery,2019,2019,1,7
APT39,Valid Accounts,2019,2019,1,7
APT39,Web Shell,2019,2019,1,7
APT41,Accessibility Features,2019,2019,1,7
APT41,Archive via Utility,2019,2019,1,7
APT41,Bootkit,2019,2019,1,7
APT41,Brute Force,2019,2019,1,7
APT41,Clear Command History,2019,2019,1,7
APT41,Clear Windows Event Logs,2019,2019,1,7
APT41,Code Signing,2019,2019,1,7
APT41,Compiled HTML File,2019,2019,1,7
APT41,Compromise Software Supply Chain,2019,2019,1,7
APT41,Compute Hijacking,2019,2019,1,7
APT41,DNS,2019,2019,1,7
APT41,Data Encrypted for Impact,2019,2019,1,7
APT41,Dead Drop Resolver,2019,2019,1,7
APT41,Domain Generation Algorithms,2019,2019,1,7
APT41,Exploitation for Client Execution,2019,2019,1,7
APT41,External Remote Services,2019,2019,1,7
APT41,Fallback Channels,2019,2019,1,7
APT41,File Deletion,2019,2019,1,7
APT41,Keylogging,2019,2019,1,7
APT41,LSASS Memory,2019,2019,1,7
APT41,Match Legitimate Resource Name or Location,2019,2019,1,7
APT41,Modify Registry,2019,2019,1,7
APT41,Network Service Discovery,2019,2019,1,7
APT41,Network Share Discovery,2019,2019,1,7
APT41,PowerShell,2019,2019,1,7
APT41,Process Injection,2019,2019,1,7
APT41,Proxy,2019,2019,1,7
APT41,Registry Run Keys / Startup Folder,2019,2019,1,7
APT41,Remote Desktop Protocol,2019,2019,1,7
APT41,Rootkit,2019,2019,1,7
APT41,Scheduled Task,2019,2019,1,7
APT41,Spearphishing Attachment,2019,2019,1,7
APT41,System Network Configuration Discovery,2019,2019,1,7
APT41,System Network Connections Discovery,2019,2019,1,7
APT41,System Owner/User Discovery,2019,2019,1,7
APT41,Valid Accounts,2019,2019,1,7
APT41,Windows Command Shell,2019,2019,1,7
APT41,Windows Management Instrumentation,2019,2019,1,7
APT41,Windows Service,2019,2019,1,7
Cobalt Group,Logon Script (Windows),2019,2019,1,7
Cobalt Group,Odbcconf,2019,2019,1,7
Cobalt Group,Security Software Discovery,2019,2019,1,7
CopyKittens,Hidden Window,2019,2019,1,7
DarkHydrus,Hidden Window,2019,2019,1,7
Darkhotel,Deobfuscate/Decode Files or Information,2019,2019,1,7
Darkhotel,Drive-by Compromise,2019,2019,1,7
Darkhotel,Encrypted/Encoded File,2019,2019,1,7
Darkhotel,Malicious File,2019,2019,1,7
Darkhotel,Process Discovery,2019,2019,1,7
Darkhotel,Security Software Discovery,2019,2019,1,7
Darkhotel,Spearphishing Attachment,2019,2019,1,7
Darkhotel,System Information Discovery,2019,2019,1,7
Darkhotel,System Network Configuration Discovery,2019,2019,1,7
Darkhotel,Windows Command Shell,2019,2019,1,7
Deep Panda,Hidden Window,2019,2019,1,7
Equation,Component Firmware,2019,2019,1,7
Equation,Environmental Keying,2019,2019,1,7
FIN4,Email Hiding Rules,2019,2019,1,7
FIN4,GUI Input Capture,2019,2019,1,7
FIN4,Keylogging,2019,2019,1,7
FIN4,Malicious File,2019,2019,1,7
FIN4,Multi-hop Proxy,2019,2019,1,7
FIN4,Remote Email Collection,2019,2019,1,7
FIN4,Spearphishing Attachment,2019,2019,1,7
FIN4,Spearphishing Link,2019,2019,1,7
FIN4,Valid Accounts,2019,2019,1,7
FIN4,Visual Basic,2019,2019,1,7
FIN4,Web Protocols,2019,2019,1,7
FIN6,Code Signing,2019,2019,1,7
FIN6,Masquerade Task or Service,2019,2019,1,7
FIN6,Service Execution,2019,2019,1,7
FIN6,Spearphishing via Service,2019,2019,1,7
FIN6,Web Service,2019,2019,1,7
FIN6,Windows Management Instrumentation,2019,2019,1,7
FIN7,User Activity Based Checks,2019,2019,1,7
GALLIUM,Archive via Utility,2019,2019,1,7
GALLIUM,DLL,2019,2019,1,7
GALLIUM,Data from Local System,2019,2019,1,7
GALLIUM,Domain Account,2019,2019,1,7
GALLIUM,Exfiltration Over C2 Channel,2019,2019,1,7
GALLIUM,Exploit Public-Facing Application,2019,2019,1,7
GALLIUM,External Proxy,2019,2019,1,7
GALLIUM,External Remote Services,2019,2019,1,7
GALLIUM,Indicator Removal from Tools,2019,2019,1,7
GALLIUM,Ingress Tool Transfer,2019,2019,1,7
GALLIUM,LSASS Memory,2019,2019,1,7
GALLIUM,Local Data Staging,2019,2019,1,7
GALLIUM,Obfuscated Files or Information,2019,2019,1,7
GALLIUM,Pass the Hash,2019,2019,1,7
GALLIUM,PowerShell,2019,2019,1,7
GALLIUM,Remote System Discovery,2019,2019,1,7
GALLIUM,Rename Legitimate Utilities,2019,2019,1,7
GALLIUM,Scheduled Task,2019,2019,1,7
GALLIUM,Security Account Manager,2019,2019,1,7
GALLIUM,Software Packing,2019,2019,1,7
GALLIUM,System Network Configuration Discovery,2019,2019,1,7
GALLIUM,System Network Connections Discovery,2019,2019,1,7
GALLIUM,System Owner/User Discovery,2019,2019,1,7
GALLIUM,Valid Accounts,2019,2019,1,7
GALLIUM,Web Shell,2019,2019,1,7
GALLIUM,Windows Command Shell,2019,2019,1,7
GALLIUM,Windows Management Instrumentation,2019,2019,1,7
Gallmaker,Archive via Utility,2019,2019,1,7
Gallmaker,Dynamic Data Exchange,2019,2019,1,7
Gallmaker,Malicious File,2019,2019,1,7
Gallmaker,Obfuscated Files or Information,2019,2019,1,7
Gallmaker,PowerShell,2019,2019,1,7
Gallmaker,Spearphishing Attachment,2019,2019,1,7
Gorgon Group,Hidden Window,2019,2019,1,7
Ke3chang,Right-to-Left Override,2019,2019,1,7
Kimsuky,Archive via Custom Method,2019,2019,1,7
Kimsuky,Browser Extensions,2019,2019,1,7
Kimsuky,Change Default File Association,2019,2019,1,7
Kimsuky,Credentials from Web Browsers,2019,2019,1,7
Kimsuky,Data from Local System,2019,2019,1,7
Kimsuky,Disable or Modify Tools,2019,2019,1,7
Kimsuky,Exfiltration Over C2 Channel,2019,2019,1,7
Kimsuky,File Deletion,2019,2019,1,7
Kimsuky,File and Directory Discovery,2019,2019,1,7
Kimsuky,Keylogging,2019,2019,1,7
Kimsuky,Mshta,2019,2019,1,7
Kimsuky,PowerShell,2019,2019,1,7
Kimsuky,Process Injection,2019,2019,1,7
Kimsuky,Registry Run Keys / Startup Folder,2019,2019,1,7
Kimsuky,Remote Desktop Software,2019,2019,1,7
Kimsuky,Spearphishing Attachment,2019,2019,1,7
Kimsuky,System Information Discovery,2019,2019,1,7
Kimsuky,Windows Service,2019,2019,1,7
Lazarus Group,Data Destruction,2019,2019,1,7
Lazarus Group,Disk Content Wipe,2019,2019,1,7
Lazarus Group,Disk Structure Wipe,2019,2019,1,7
Lazarus Group,Service Stop,2019,2019,1,7
Lazarus Group,System Shutdown/Reboot,2019,2019,1,7
Leviathan,OS Credential Dumping,2019,2019,1,7
Leviathan,Remote Desktop Protocol,2019,2019,1,7
Leviathan,SSH,2019,2019,1,7
Leviathan,Web Shell,2019,2019,1,7
Machete,Malicious File,2019,2019,1,7
Machete,Python,2019,2019,1,7
Machete,Spearphishing Attachment,2019,2019,1,7
Machete,Spearphishing Link,2019,2019,1,7
Magic Hound,Hidden Window,2019,2019,1,7
MuddyWater,Archive via Utility,2019,2019,1,7
MuddyWater,Bypass User Account Control,2019,2019,1,7
MuddyWater,Compile After Delivery,2019,2019,1,7
MuddyWater,Component Object Model,2019,2019,1,7
MuddyWater,Credentials In Files,2019,2019,1,7
MuddyWater,Credentials from Web Browsers,2019,2019,1,7
MuddyWater,Dynamic Data Exchange,2019,2019,1,7
MuddyWater,External Proxy,2019,2019,1,7
MuddyWater,File and Directory Discovery,2019,2019,1,7
MuddyWater,Ingress Tool Transfer,2019,2019,1,7
MuddyWater,Multi-Stage Channels,2019,2019,1,7
MuddyWater,Process Discovery,2019,2019,1,7
MuddyWater,Rundll32,2019,2019,1,7
MuddyWater,Screen Capture,2019,2019,1,7
MuddyWater,Security Software Discovery,2019,2019,1,7
MuddyWater,System Information Discovery,2019,2019,1,7
MuddyWater,System Network Configuration Discovery,2019,2019,1,7
MuddyWater,System Owner/User Discovery,2019,2019,1,7
MuddyWater,Windows Command Shell,2019,2019,1,7
MuddyWater,Windows Management Instrumentation,2019,2019,1,7
OilRig,Credentials In Files,2019,2019,1,7
OilRig,Spearphishing via Service,2019,2019,1,7
PLATINUM,Masquerading,2019,2019,1,7
Rancor,Msiexec,2019,2019,1,7
Scarlet Mimic,Right-to-Left Override,2019,2019,1,7
Silence,Command Obfuscation,2019,2019,1,7
Silence,Compiled HTML File,2019,2019,1,7
Silence,File Deletion,2019,2019,1,7
Silence,Malicious File,2019,2019,1,7
Silence,Native API,2019,2019,1,7
Silence,Scheduled Task,2019,2019,1,7
Silence,Screen Capture,2019,2019,1,7
Silence,Service Execution,2019,2019,1,7
Silence,Spearphishing Attachment,2019,2019,1,7
Silence,Video Capture,2019,2019,1,7
Silence,Visual Basic,2019,2019,1,7
Silence,Windows Command Shell,2019,2019,1,7
SilverTerrier,Mail Protocols,2019,2019,1,7
TA505,Code Signing,2019,2019,1,7
TA505,Credentials In Files,2019,2019,1,7
TA505,Credentials from Web Browsers,2019,2019,1,7
TA505,Data Encrypted for Impact,2019,2019,1,7
TA505,Dynamic Data Exchange,2019,2019,1,7
TA505,Encrypted/Encoded File,2019,2019,1,7
TA505,Ingress Tool Transfer,2019,2019,1,7
TA505,Malicious File,2019,2019,1,7
TA505,Msiexec,2019,2019,1,7
TA505,PowerShell,2019,2019,1,7
TA505,Rundll32,2019,2019,1,7
TA505,Spearphishing Attachment,2019,2019,1,7
TA505,Spearphishing Link,2019,2019,1,7
TA505,Visual Basic,2019,2019,1,7
The White Company,Exploitation for Client Execution,2019,2019,1,7
The White Company,File Deletion,2019,2019,1,7
The White Company,Malicious File,2019,2019,1,7
The White Company,Security Software Discovery,2019,2019,1,7
The White Company,Software Packing,2019,2019,1,7
The White Company,Spearphishing Attachment,2019,2019,1,7
The White Company,System Time Discovery,2019,2019,1,7
Threat Group-3390,Exploitation for Client Execution,2019,2019,1,7
Threat Group-3390,Exploitation of Remote Services,2019,2019,1,7
Threat Group-3390,Web Shell,2019,2019,1,7
Tropic Trooper,Asymmetric Cryptography,2019,2019,1,7
Tropic Trooper,DLL,2019,2019,1,7
Tropic Trooper,Deobfuscate/Decode Files or Information,2019,2019,1,7
Tropic Trooper,Dynamic-link Library Injection,2019,2019,1,7
Tropic Trooper,Encrypted/Encoded File,2019,2019,1,7
Tropic Trooper,Exploitation for Client Execution,2019,2019,1,7
Tropic Trooper,Hidden Files and Directories,2019,2019,1,7
Tropic Trooper,Network Service Discovery,2019,2019,1,7
Tropic Trooper,Network Share Discovery,2019,2019,1,7
Tropic Trooper,Process Discovery,2019,2019,1,7
Tropic Trooper,Security Software Discovery,2019,2019,1,7
Tropic Trooper,Spearphishing Attachment,2019,2019,1,7
Tropic Trooper,System Owner/User Discovery,2019,2019,1,7
Tropic Trooper,Template Injection,2019,2019,1,7
Tropic Trooper,Windows Service,2019,2019,1,7
Tropic Trooper,Winlogon Helper DLL,2019,2019,1,7
Turla,Archive via Utility,2019,2019,1,7
Turla,Command Obfuscation,2019,2019,1,7
Turla,Create Process with Token,2019,2019,1,7
Turla,Data from Local System,2019,2019,1,7
Turla,Data from Removable Media,2019,2019,1,7
Turla,Deobfuscate/Decode Files or Information,2019,2019,1,7
Turla,Disable or Modify Tools,2019,2019,1,7
Turla,Exfiltration to Cloud Storage,2019,2019,1,7
Turla,Fileless Storage,2019,2019,1,7
Turla,Native API,2019,2019,1,7
Turla,PowerShell Profile,2019,2019,1,7
Turla,Proxy,2019,2019,1,7
Turla,Visual Basic,2019,2019,1,7
Turla,Windows Command Shell,2019,2019,1,7
Turla,Windows Credential Manager,2019,2019,1,7
Turla,Windows Management Instrumentation Event Subscription,2019,2019,1,7
WIRTE,Deobfuscate/Decode Files or Information,2019,2019,1,7
WIRTE,Ingress Tool Transfer,2019,2019,1,7
WIRTE,PowerShell,2019,2019,1,7
WIRTE,Regsvr32,2019,2019,1,7
WIRTE,Visual Basic,2019,2019,1,7
WIRTE,Web Protocols,2019,2019,1,7
admin@338,Exploitation for Client Execution,2019,2019,1,7
admin@338,Malicious File,2019,2019,1,7
admin@338,Spearphishing Attachment,2019,2019,1,7
menuPass,Archive Collected Data,2019,2019,1,7
menuPass,Data from Local System,2019,2019,1,7
menuPass,Keylogging,2019,2019,1,7
menuPass,Match Legitimate Resource Name or Location,2019,2019,1,7
APT-C-36,Ingress Tool Transfer,2020,2020,1,6
APT-C-36,Malicious File,2020,2020,1,6
APT-C-36,Masquerade Task or Service,2020,2020,1,6
APT-C-36,Non-Standard Port,2020,2020,1,6
APT-C-36,Obfuscated Files or Information,2020,2020,1,6
APT-C-36,Scheduled Task,2020,2020,1,6
